Number,MSE,SSIM,file,Truth_route,Generation_route
2,0.0049184770323336,0.857490611685948,4726.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.008342808112502,0.9025887668071207,5386.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0071417395956814,0.8989512661148694,8026.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0053632822819054,0.8546256971630183,3987.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.005870250519365,0.8766724244991609,1818.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0124902501702308,0.8414903668732929,889.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0061616604216396,0.9116708300084122,5724.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0055380584672093,0.8997900461670288,7164.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0039368490688502,0.9482290316834924,8903.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0059046167880296,0.8399669552637525,9305.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0051967450417578,0.9306116621972116,9226.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0086243515834212,0.8857085458657219,892.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0055288975127041,0.889929701751175,2123.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0041369288228452,0.9468720614417524,3629.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0053487666882574,0.9142766712264212,9304.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0132264290004968,0.7566059235125503,1228.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0042621558532118,0.8871300610875296,3833.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0062452624551951,0.8790352754602747,8708.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0085236439481377,0.8498164278816832,363.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0085156615823507,0.8758774665761585,1238.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0086244894191622,0.8806612712277238,1610.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0047789700329303,0.8781641637367651,3612.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0037873776163905,0.9143200907086538,5428.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0059778224676847,0.865353926708383,6555.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0038279821164906,0.9115557852855398,8080.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0044751819223165,0.8342725301146015,7346.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0057878638617694,0.8917648553355666,7387.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0100847007706761,0.913579216380873,2463.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0060008116997778,0.9083919133375252,3082.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0037730189505964,0.9102132237585616,5025.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0052300323732197,0.8204986841287002,3600.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0050446651875972,0.8907417989343651,5749.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0052956668660044,0.9253394621586012,8944.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0061802566051483,0.8395715883879129,6419.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0080368611961603,0.8714756526780307,7250.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0047305980697274,0.88838646739475,4970.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0115508353337645,0.8425234514634964,9488.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0035214284434914,0.882307839664546,9868.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0071112364530563,0.8294109833496045,2742.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0094440318644046,0.8379245539588377,1403.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0178492367267608,0.788987275674816,1796.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0045760856010019,0.8954754292903361,4724.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0048662605695426,0.8997978989866154,6011.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0077893119305372,0.8953824392712313,7620.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0072385030798614,0.8947443547851044,8020.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0143539188429713,0.7612237777052955,1252.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0055539864115417,0.935419653473068,8595.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0069270259700715,0.9011656714002948,7013.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0083727613091468,0.7902424547066988,8199.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0055282898247241,0.8714512451128527,2434.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0049277157522737,0.8304012661014707,8316.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0110394759103655,0.8634929427461437,3840.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0088621331378817,0.8446074195883491,397.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0128217954188585,0.8514840832857553,493.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0037547175306826,0.9147351544258024,7849.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0064439894631505,0.8180614977397702,8811.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0089938323944807,0.865919376100021,7094.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0094677675515413,0.8817787116378053,7152.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0088504813611507,0.8184831117795519,742.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0049676736816763,0.882478605771114,1032.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0079476293176412,0.9331921124753874,6467.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0070369322784245,0.909203673720606,5786.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.004824184346944,0.9058343528592884,2355.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0030182267073541,0.8409560077077101,2177.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0042365966364741,0.9091434409795712,3181.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0047408961690962,0.9108437150716782,7016.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0107828816398978,0.8682830257202722,7686.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0130213061347603,0.7721897154769375,4879.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0064944406040012,0.8693116304795604,7360.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0039342599920928,0.8770642553048194,8246.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0064500113949179,0.9139966354205096,2905.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0083372760564088,0.837104460239903,1645.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0086542461067438,0.8989448361406641,9210.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0057078124955296,0.916181061509227,2573.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0048904661089181,0.8946715696476215,7230.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.006898209452629,0.8919291944389255,4276.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0066270036622881,0.917944439679138,2504.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0106691094115376,0.8742941267642169,975.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.006122135091573,0.9507738599353586,1985.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0090451082214713,0.8914795113373394,7529.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0056115970946848,0.9362373456112608,7155.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0114829465746879,0.8066079151347156,9310.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.00878272857517,0.8982814644609601,7003.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0058485157787799,0.8683447171587589,3905.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0110679166391491,0.8843071695940554,1683.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0192868318408727,0.7893968465591757,1054.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.005353866610676,0.8947767399189887,8346.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0070617068558931,0.8722903061935232,9636.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0174557864665985,0.8377329219663746,299.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.008958151564002,0.8888936464574712,9481.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0059581086970865,0.8843828041629851,2392.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0062558553181588,0.8878404535353184,7002.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0105178551748394,0.789223632652097,614.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0056304675526916,0.9482500857311832,5106.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0047394442372024,0.9197625818023504,2663.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0042905989103019,0.9092723060368506,9707.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0046835988759994,0.9092198329523576,4150.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0047852084971964,0.9206304122224328,2680.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0148046668618917,0.8147293153750009,327.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0070739863440394,0.8688005431562908,9352.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0047622770071029,0.9397171906326428,2978.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0072141201235353,0.8320975135049729,3152.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0061130532994866,0.8751836128163436,3509.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0068420898169279,0.9118213634476188,8839.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0053573586046695,0.9302267168363756,4511.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0060765286907553,0.8570124968917163,4162.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0067249257117509,0.891777040883283,1408.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0075344648212194,0.8737311895536489,6015.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0127958040684461,0.7903524442953019,1413.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0060022436082363,0.8302827151107394,1697.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0127608301118016,0.812601310154808,517.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0044798702001571,0.9560173167423768,5495.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0048606498166918,0.834363051897977,3662.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0058519090525805,0.9294982059620136,8647.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0069122351706027,0.908906108830586,3922.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.012054331600666,0.8861530659612545,1188.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0083788810297846,0.9123385844459712,148.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0063326111994683,0.8507273734262413,3676.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0066830064170062,0.8325069497304791,6921.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0064640566706657,0.8454483159594546,7470.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0045631784014403,0.924670758941942,7576.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0046019977889955,0.9293817503855002,6112.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.005253551993519,0.9548207756039524,6714.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0047698295675218,0.896079072220759,4134.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0118989553302526,0.8513034174511255,4104.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0066103301942348,0.8356463053256027,4944.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0104987481608986,0.903107204589962,9938.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0109010273590683,0.8991580226512488,8395.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.006442675832659,0.8402194927854478,7573.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0097845019772648,0.8546854038992204,9342.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0078622819855809,0.9077461816770726,2045.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0054959435947239,0.8940785028163559,1803.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0092723565176129,0.7257976551763405,250.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0281161665916442,0.6864374954376585,39.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0054757394827902,0.9548157626562868,6500.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0080153830349445,0.8622817747787503,1916.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.0046207504346966,0.8246605261113525,6028.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
2,0.005339449737221,0.9250363706926668,6235.jpg,/home/fbn/Dataset Mnist - NMnist/MNIST/Test/2,/home/fbn/Dataset Mnist - NMnist/TEST GENERATIONS 10K/default_2/Generations
